NOST01F-SW-103,10.133.2.103,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-104,10.133.2.104,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-105,10.133.2.105,Italy/Novara/Novara-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
NOST01F-SW-106,10.133.2.106,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-107,10.133.2.107,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-108,10.133.2.108,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-109,10.133.2.109,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-110,10.133.2.110,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-111,10.133.2.111,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-112,10.133.2.112,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-113,10.133.2.113,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-114,10.133.2.114,Italy/Novara/Novara-plant,WS-C2960X-48FPD-L,15.2(6)E,test,0
NOST01F-SW-117,10.133.2.117,Italy/Novara/Novara-plant,C9200L-24P-4G,17.3.4b,test,0
NOST01F-SW-120,10.133.2.120,Italy/Novara/Novara-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
NOST01F-SW-121,10.133.2.121,Italy/Novara/Novara-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
NOST01F-SW-122,10.133.2.122,Italy/Novara/Novara-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
NOST01F-SW-150,10.133.2.150,Italy/Novara/Novara-plant,WS-C2960X-48FPD-L,15.2(6)E,test,0
NOST01F-SW-VG-201,10.133.2.201,Italy/Novara/Novara-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PRAG02F-SW-01,10.109.2.1,Italy/Parma/Academia-office,WS-C3560V2-24PS-S,12.2(55)SE10,test,0
PRAG02F-SW-101,10.109.2.101,Italy/Parma/Academia-office,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRAG02F-SW-102,10.109.2.102,Italy/Parma/Academia-office,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRAG02F-SW-103,10.109.2.103,Italy/Parma/Academia-office,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRAG02F-SW-104,10.109.2.104,Italy/Parma/Academia-office,WS-C2960XR-24PS-I,15.0(2)EX5,test,0
PRAG02F-SW-105,10.109.2.105,Italy/Parma/Academia-office,WS-C2960XR-24PS-I,15.0(2)EX5,test,0
PRNS-CORE-SW-1,10.66.2.1,Italy/Parma/Negozio,C9200L-24P-4G,17.3.4b,test,0
PRST03F-SG-P-SW-135,10.134.2.135,Italy/Parma/Rubbiano-sughi,C9200L-24P-4G,17.3.5,test,0
PRST03F-SW-01,10.134.2.1,Italy/Parma/Rubbiano-bakery,WS-C3850-24X-E,16.6.7,test,0
PRST03F-SW-102,10.134.2.102,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-103,10.134.2.103,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-104,10.134.2.104,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-105,10.134.2.105,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-106,10.134.2.106,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-107,10.134.2.107,Italy/Parma/Rubbiano-bakery,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PRST03F-SW-108,10.134.2.108,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
